dataset,image_id,image_path,mask_path,image_domain,overlaps_isic2019,isic2019_split,isic2019_lesion_id,isic2019_lesion_status,cv2_eligible
isic2018_task1,ISIC_0012949,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012949.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012949_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012950,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012950.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012950_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012956,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012956.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012956_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012961,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012961.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012961_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012966,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012966.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012966_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012969,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012969.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012969_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012976,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012976.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012976_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012981,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012981.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012981_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012986,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012986.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012986_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012987,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012987.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012987_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012989,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012989.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012989_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0012999,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0012999.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0012999_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013000,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013000.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013000_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013007,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013007.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013007_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013010,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013010.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013010_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013015,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013015.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013015_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013023,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013023.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013023_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013024,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013024.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013024_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013025,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013025.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013025_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013026,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013026.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013026_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013027,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013027.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013027_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013031,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013031.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013031_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013032,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013032.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013032_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013034,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013034.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013034_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013035,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013035.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013035_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013039,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013039.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013039_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013044,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013044.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013044_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013045,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013045.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013045_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013047,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013047.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013047_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013048,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013048.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013048_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013052,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013052.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013052_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013053,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013053.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013053_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013054,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013054.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013054_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013055,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013055.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013055_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013056,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013056.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013056_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013063,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013063.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013063_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013065,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013065.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013065_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013070,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013070.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013070_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013071,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013071.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013071_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013073,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013073.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013073_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013079,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013079.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013079_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013084,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013084.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013084_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013089,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013089.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013089_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013090,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013090.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013090_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013094,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013094.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013094_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013096,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013096.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013096_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013106,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013106.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013106_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013109,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013109.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013109_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013112,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013112.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013112_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013114,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013114.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013114_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013118,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013118.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013118_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013120,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013120.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013120_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013121,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013121.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013121_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013124,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013124.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013124_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013126,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013126.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013126_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013128,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013128.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013128_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013129,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013129.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013129_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013134,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013134.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013134_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013136,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013136.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013136_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013140,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013140.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013140_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013141,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013141.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013141_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013146,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013146.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013146_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013147,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013147.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013147_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013150,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013150.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013150_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013155,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013155.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013155_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013163,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013163.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013163_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013164,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013164.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013164_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013165,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013165.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013165_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013166,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013166.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013166_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013169,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013169.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013169_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013172,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013172.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013172_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013173,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013173.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013173_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013176,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013176.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013176_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013177,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013177.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013177_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013178,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013178.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013178_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013181,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013181.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013181_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013189,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013189.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013189_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013190,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013190.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013190_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013192,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013192.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013192_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013193,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013193.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013193_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013196,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013196.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013196_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013197,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013197.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013197_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013198,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013198.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013198_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013201,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013201.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013201_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013203,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013203.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013203_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013205,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013205.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013205_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013207,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013207.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013207_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013212,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013212.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013212_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013213,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013213.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013213_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013216,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013216.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013216_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013217,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013217.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013217_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013219,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013219.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013219_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013222,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013222.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013222_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013223,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013223.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013223_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013226,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013226.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013226_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013229,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013229.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013229_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013232,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013232.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013232_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013233,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013233.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013233_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013235,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013235.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013235_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013238,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013238.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013238_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013242,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013242.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013242_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013244,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013244.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013244_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013248,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013248.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013248_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013257,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013257.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013257_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013258,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013258.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013258_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013269,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013269.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013269_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013274,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013274.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013274_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013275,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013275.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013275_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013277,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013277.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013277_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013287,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013287.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013287_segmentation.png,dermoscopic,False,,,,True
isic2018_task1,ISIC_0013288,data/raw/isic2018/images/ISIC2018_Task1-2_Training_Input/ISIC_0013288.jpg,data/raw/isic2018/masks/ISIC2018_Task1_Training_GroundTruth/ISIC_0013288_segmentation.png,dermoscopic,False,,,,True
